ID,Effect,Estimate,StdErrPred,DF,tValue,Probt,Alpha,Lower,Upper
265,z,-0.004593959,1.1611380698,1520,-0.003956428,0.9968437545,0.05,-2.28219637,2.2730084517
266,z,-0.003808543,1.1618255912,1520,-0.003278068,0.997384915,0.05,-2.282759545,2.2751424587
267,z,-0.004944486,1.1608256985,1520,-0.004259456,0.9966020151,0.05,-2.281934172,2.2720452006
268,z,-0.044238916,1.1278973475,1520,-0.039222467,0.9687181722,0.05,-2.256638789,2.1681609565
269,z,-0.00298574,1.1625509356,1520,-0.002568266,0.9979511595,0.05,-2.283359524,2.2773880438
270,z,-0.005466468,1.1603680961,1520,-0.004710977,0.996241816,0.05,-2.281558555,2.2706256198
271,z,-0.004321452,1.1613785241,1520,-0.003720968,0.9970315922,0.05,-2.282395521,2.273752616
272,z,-0.004518355,1.1612001194,1520,-0.003891108,0.9968958633,0.05,-2.282242478,2.2732057677
273,z,-0.035514165,1.1353307394,1520,-0.031280898,0.9750496309,0.05,-2.262494829,2.1914664987
274,z,-0.13805782,1.0603508457,1520,-0.130200132,0.8964253179,0.05,-2.217963479,1.941847839
275,z,-0.00736961,1.158700616,1520,-0.006360236,0.9949261345,0.05,-2.280190892,2.2654516725
276,z,-0.027652123,1.1414498202,1520,-0.024225439,0.9806759667,0.05,-2.266635522,2.2113312766
277,z,-0.0076057,1.1585064123,1520,-0.006565091,0.9947627144,0.05,-2.280046047,2.2648346465
278,z,-0.542275873,0.8873904164,1520,-0.611090522,0.5412310255,0.05,-2.282915168,1.1983634228
279,z,1.5727599951,1.3858163936,1520,1.1348978136,0.256597068,0.05,-1.14555477,4.2910747599
280,z,-0.065145241,1.1115916929,1520,-0.058605369,0.9532741375,0.05,-2.24556115,2.1152706673
281,z,1.9746135037,2.0654668563,1520,0.9560131636,0.3392176038,0.05,-2.076853255,6.0260802619
282,z,-0.00573507,1.1601389175,1520,-0.004943434,0.9960563752,0.05,-2.281377618,2.2699074779
283,z,-0.01568975,1.1515129697,1520,-0.013625335,0.98913068,0.05,-2.274412278,2.2430327777
284,z,-0.010802539,1.1557400901,1520,-0.009346858,0.9925436213,0.05,-2.277816673,2.2562115952
285,z,-0.00102237,1.1642885472,1520,-0.000878107,0.9992994871,0.05,-2.284804524,2.2827597838
286,z,-0.007949374,1.158196116,1520,-0.006863582,0.9945245973,0.05,-2.279781067,2.263882318
287,z,-0.024112392,1.1443696771,1520,-0.021070457,0.983192217,0.05,-2.268823166,2.2205983821
288,z,-0.002320179,1.1631391625,1520,-0.001994756,0.9984086777,0.05,-2.283847785,2.2792074271
289,z,-0.045265629,1.127045741,1520,-0.040163081,0.9679683854,0.05,-2.255995054,2.1654637952
290,z,1.8345026858,1.7777647305,1520,1.0319153341,0.3022759417,0.05,-1.652628898,5.3216342694
291,z,-0.025368475,1.1434627283,1520,-0.022185659,0.9823027688,0.05,-2.268300245,2.2175632959
292,z,-0.000084391,1.1651222931,1520,-0.000072431,0.9999422181,0.05,-2.285501959,2.2853331775
293,z,-0.008072018,1.1580930595,1520,-0.006970094,0.9944396289,0.05,-2.279701562,2.2635575263
294,z,1.0262750642,0.9749773957,1520,1.0526142132,0.2926851433,0.05,-0.886168361,2.9387184892
295,z,-0.001202689,1.1641286007,1520,-0.001033124,0.9991758221,0.05,-2.284671104,2.2822657259
296,z,-0.00395865,1.1616941582,1520,-0.003407653,0.997281539,0.05,-2.282651843,2.2747345427
297,z,-0.00891801,1.1573520456,1520,-0.00770553,0.9938529489,0.05,-2.279094037,2.2612580159
298,z,-0.004243685,1.1614421947,1520,-0.003653806,0.9970851703,0.05,-2.282442645,2.273955275
299,z,-0.002644431,1.162852928,1520,-0.002274089,0.9981858394,0.05,-2.283610581,2.2783217185
300,z,1.9439088099,1.9779611006,1520,0.9827841454,0.3258700888,0.05,-1.935913141,5.823730761
301,z,-0.007441571,1.1586511276,1520,-0.006422616,0.9948763722,0.05,-2.28016578,2.2652826384
302,z,-0.002868855,1.1626540139,1520,-0.002467505,0.9980315417,0.05,-2.283444829,2.2777071201
303,z,-0.020759471,1.1472766638,1520,-0.018094564,0.9855657893,0.05,-2.271172375,2.229653433
304,z,-0.006431004,1.1595219928,1520,-0.005546255,0.9955754794,0.05,-2.280863439,2.2680014297
305,z,-0.004421261,1.161286351,1520,-0.00380721,0.9969627932,0.05,-2.282314529,2.2734720078
306,z,-0.030558268,1.1391854661,1520,-0.026824664,0.9786031021,0.05,-2.265100078,2.2039835422
307,z,-0.025752807,1.1430115306,1520,-0.022530662,0.9820276106,0.05,-2.267799541,2.216293928
308,z,-0.011110287,1.1554531025,1520,-0.009615524,0.9923293022,0.05,-2.277561487,2.2553409137
309,z,-0.007307359,1.1587605031,1520,-0.006306186,0.9949692528,0.05,-2.280246111,2.2656313934
310,z,-0.011394461,1.1552025374,1520,-0.009863605,0.9921314041,0.05,-2.277354171,2.2545652491
311,z,-0.001903713,1.1635083657,1520,-0.001636183,0.9986947298,0.05,-2.284155521,2.2803480947
312,z,-0.002381081,1.1630852067,1520,-0.002047211,0.9983668319,0.05,-2.283802851,2.2790406899
313,z,-0.007977802,1.1581750593,1520,-0.006888252,0.9945049174,0.05,-2.279768191,2.2638125873
314,z,-0.002386735,1.1630815896,1520,-0.002052079,0.9983629481,0.05,-2.283801411,2.27902794
315,z,-0.006743294,1.1592514764,1520,-0.005816938,0.9953595442,0.05,-2.280645104,2.2671585147
316,z,-0.000710257,1.1645657383,1520,-0.00060989,0.9995134586,0.05,-2.285036128,2.283615615
317,z,-0.016161824,1.1510978243,1520,-0.014040357,0.9887996269,0.05,-2.274070033,2.2417463854
318,z,-0.007623876,1.1584800252,1520,-0.00658093,0.9947500789,0.05,-2.280012464,2.2647647114
319,z,-0.018032802,1.1495142393,1520,-0.015687324,0.9874858986,0.05,-2.272834768,2.2367691641
320,z,-0.04138559,1.1304941969,1520,-0.036608406,0.9708020482,0.05,-2.25887925,2.1761080699
321,z,-0.073944673,1.1052951538,1520,-0.066900386,0.9466698039,0.05,-2.242009757,2.0941204117
322,z,-0.005715128,1.1601497924,1520,-0.004926199,0.9960701245,0.05,-2.281379007,2.2699487508
323,z,-0.005694693,1.1601746325,1520,-0.004908479,0.9960842604,0.05,-2.281407296,2.2700179111
324,z,-0.015738888,1.1514697471,1520,-0.013668521,0.9890962315,0.05,-2.274376634,2.242898857
325,z,-0.021031075,1.1470200024,1520,-0.018335404,0.9853736905,0.05,-2.270940531,2.2288783811
326,z,-0.00177423,1.1636227434,1520,-0.001524746,0.998783629,0.05,-2.284250392,2.2807019331
327,z,-0.003172041,1.1623869287,1520,-0.002728903,0.9978230114,0.05,-2.283224121,2.2768800391
328,z,-0.010868624,1.1556595318,1520,-0.009404694,0.9924974846,0.05,-2.277724741,2.2559874924
329,z,-0.017050965,1.1503383467,1520,-0.014822565,0.9881756824,0.05,-2.273469439,2.239367509
330,z,-0.007667512,1.1584417609,1520,-0.006618815,0.9947198565,0.05,-2.279981043,2.2646460191
331,z,-0.036888198,1.1338301759,1520,-0.032534147,0.9740503562,0.05,-2.260925467,2.1871490715
332,z,-0.00573671,1.1601383019,1520,-0.00494485,0.9960552457,0.05,-2.28137805,2.2699046307
333,z,-0.002643095,1.162855629,1520,-0.002272935,0.99818676,0.05,-2.283614543,2.2783283524
334,z,-0.002366765,1.1630977929,1520,-0.002034881,0.9983766682,0.05,-2.283813224,2.2790796932
335,z,-0.048572983,1.1249357182,1520,-0.043178452,0.9655649529,0.05,-2.255163543,2.158017577
336,z,-0.014707258,1.1523579097,1520,-0.012762752,0.9898187484,0.05,-2.275087158,2.245672641
337,z,-0.001309965,1.164034018,1520,-0.001125367,0.9991022351,0.05,-2.284592854,2.2819729234
338,z,-0.000967751,1.1643373168,1520,-0.000831161,0.9993369389,0.05,-2.284845568,2.2829100655
339,z,-0.003903926,1.1617411042,1520,-0.00336041,0.9973192269,0.05,-2.282689205,2.2748813524
340,z,-0.006870203,1.1591405313,1520,-0.00592698,0.9952717596,0.05,-2.28055439,2.2668139847
341,z,-0.012137485,1.1545755309,1520,-0.010512508,0.9916137659,0.05,-2.276867306,2.2525923359
342,z,-0.009754526,1.1566260596,1520,-0.008433604,0.993272144,0.05,-2.278506512,2.2589974598
343,z,-0.001087814,1.1642309546,1520,-0.000934363,0.9992546091,0.05,-2.284756999,2.2825813707
344,z,-0.01468353,1.1523808807,1520,-0.012741907,0.989835376,0.05,-2.275108488,2.2457414271
345,z,-0.012069401,1.1546306141,1520,-0.010453041,0.9916612033,0.05,-2.276907269,2.2527684665
346,z,-0.007476607,1.1586125454,1520,-0.00645307,0.9948520779,0.05,-2.280125137,2.2651719219
347,z,-0.004872501,1.1608940916,1520,-0.004197197,0.9966516817,0.05,-2.281996343,2.2722513399
348,z,-0.039484725,1.1317240091,1520,-0.034889006,0.9721728285,0.05,-2.259390694,2.1804212433
349,z,-0.002470713,1.1630073992,1520,-0.002124417,0.9983052402,0.05,-2.283739862,2.2787984358
350,z,-0.003762628,1.1618681395,1520,-0.003238429,0.9974165366,0.05,-2.282797089,2.2752718335
351,z,-0.003659949,1.1619593827,1520,-0.003149808,0.9974872344,0.05,-2.282873386,2.2755534888
352,z,-0.006272079,1.159662034,1520,-0.00540854,0.9956853402,0.05,-2.280979207,2.26843505
353,z,-0.00904375,1.1572419159,1520,-0.007814917,0.9937656873,0.05,-2.279003754,2.2609162545
354,z,-0.001907326,1.1635048726,1520,-0.001639293,0.9986922489,0.05,-2.284152282,2.2803376302
355,z,-0.004932646,1.1608369004,1520,-0.004249215,0.9966101846,0.05,-2.281944305,2.2720790135
356,z,-0.017068227,1.1503370442,1520,-0.014837588,0.9881636995,0.05,-2.273484146,2.2393476927
357,z,-0.002073429,1.1633568226,1520,-0.001782281,0.9985781803,0.05,-2.284027981,2.2798811236
358,z,-0.024381662,1.1441528041,1520,-0.021309795,0.9830013269,0.05,-2.268667034,2.2199037098
359,z,-0.002781068,1.162731015,1520,-0.002391841,0.9980919024,0.05,-2.283508082,2.277945946
360,z,-0.001067565,1.164248424,1520,-0.000916957,0.9992684949,0.05,-2.284771017,2.2826358861
361,z,-0.019430474,1.1483221319,1520,-0.016920752,0.9865020583,0.05,-2.27189409,2.233033143
362,z,-0.000039127,1.1651625904,1520,-0.000033581,0.9999732115,0.05,-2.285535739,2.2854574855
363,z,-0.010544883,1.1559718123,1520,-0.009122094,0.9927229203,0.05,-2.278013546,2.2569237798
364,z,-0.00476641,1.1609874677,1520,-0.00410548,0.9967248492,0.05,-2.282073411,2.2725405908
365,z,-0.000423011,1.1648210012,1520,-0.000363155,0.9997102918,0.05,-2.285249587,2.2844035655
366,z,-0.003840712,1.1617983486,1520,-0.003305834,0.9973627649,0.05,-2.282738277,2.2750568527
367,z,-0.016693623,1.150658579,1520,-0.014507886,0.9884266919,0.05,-2.273740241,2.2403529949
368,z,-0.000643502,1.1646251211,1520,-0.00055254,0.9995592096,0.05,-2.285085854,2.2837988509
369,z,-0.01931845,1.1484197579,1520,-0.016821767,0.9865810123,0.05,-2.271973562,2.2333366629
370,z,-0.010491992,1.1560047184,1520,-0.00907608,0.9927596261,0.05,-2.278025201,2.2570412175
371,z,-0.001145389,1.1641797803,1520,-0.000983859,0.9992151229,0.05,-2.284714194,2.2824234155
372,z,-0.000106345,1.165102746,1520,-0.000091275,0.9999271847,0.05,-2.285485571,2.2852728814
373,z,-0.000395172,1.1648457553,1520,-0.000339248,0.9997293637,0.05,-2.285270304,2.2844799604
374,z,-0.006691411,1.1592960385,1520,-0.005771961,0.9953954245,0.05,-2.28068063,2.2672978074
375,z,-0.00175607,1.1636389821,1520,-0.001509119,0.9987960957,0.05,-2.284264085,2.2807519455
376,z,-0.031990558,1.1378220774,1520,-0.028115607,0.9775736372,0.05,-2.263858046,2.1998769293
377,z,-0.073422081,1.1051820928,1520,-0.066434374,0.9470407407,0.05,-2.241265393,2.0944212314
378,z,-0.011424956,1.1552093674,1520,-0.009889944,0.9921103926,0.05,-2.277398064,2.2545481513
379,z,1.7898878634,1.7073176522,1520,1.0483625359,0.2946382713,0.05,-1.559059951,5.1388356777
380,z,-0.007191921,1.1588567415,1520,-0.006206048,0.9950491361,0.05,-2.280319447,2.2659356055
381,z,-0.017734129,1.1497544025,1520,-0.015424275,0.987695721,0.05,-2.273007181,2.2375389241
382,z,-0.039145492,1.1323425806,1520,-0.034570362,0.9724268745,0.05,-2.260264805,2.1819738205
383,z,-0.406142117,0.9337665197,1520,-0.434950396,0.6636601785,0.05,-2.237749341,1.4254651067
384,z,-0.024491622,1.1441856572,1520,-0.021405287,0.9829251656,0.05,-2.268841437,2.219858192
385,z,-0.002103853,1.163330223,1520,-0.001808474,0.9985572843,0.05,-2.284006229,2.2797985233
386,z,-0.026019497,1.1427502792,1520,-0.022769189,0.9818373739,0.05,-2.26755378,2.2155147862
387,z,-0.013512625,1.1534212737,1520,-0.011715256,0.9906543297,0.05,-2.27597834,2.2489530905
388,z,-0.027537513,1.1415094634,1520,-0.024123771,0.9807570484,0.05,-2.266637904,2.2115628775
389,z,-0.001155708,1.1641705952,1520,-0.000992731,0.9992080458,0.05,-2.284706496,2.28239508
390,z,-0.001588833,1.1637867972,1520,-0.001365227,0.9989108861,0.05,-2.284386791,2.2812091254
391,z,-0.00271826,1.1627873033,1520,-0.00233771,0.9981350855,0.05,-2.283555685,2.2781191653
392,z,-0.006930954,1.1590867485,1520,-0.005979668,0.9952297284,0.05,-2.280509645,2.2666477373
393,z,-0.017699525,1.1497997137,1520,-0.015393572,0.9877202115,0.05,-2.273061457,2.2376624065
394,z,-0.001265334,1.1640734492,1520,-0.001086988,0.9991328517,0.05,-2.284625568,2.2820948994
395,z,-0.012462664,1.1542906736,1520,-0.010796816,0.9913869717,0.05,-2.276633729,2.2517084021
396,z,-0.048686265,1.1243333861,1520,-0.043302339,0.9654662145,0.05,-2.254095335,2.1567228052
397,z,-0.008873421,1.1573938467,1520,-0.007666725,0.9938839042,0.05,-2.279131441,2.2613845997
398,z,-0.014969143,1.1521302796,1520,-0.012992578,0.9896354189,0.05,-2.27490254,2.244964254
399,z,-0.005661848,1.1602054973,1520,-0.004880039,0.9961069482,0.05,-2.281434994,2.270111298
400,z,-0.096223825,1.0892978626,1520,-0.088335641,0.9296215484,0.05,-2.232909808,2.0404621578
401,z,-0.062093221,1.1141641371,1520,-0.055730766,0.9555636143,0.05,-2.247555045,2.1233686041
402,z,-0.012578407,1.1541874722,1520,-0.010898062,0.9913062068,0.05,-2.27654704,2.2513902269
403,z,-0.007475857,1.158624818,1520,-0.006452354,0.9948526488,0.05,-2.28014846,2.2651967449
404,z,1.2376740127,1.0963069182,1520,1.1289484652,0.2590977158,0.05,-0.912760414,3.3881084399
405,z,-0.015978844,1.1513180797,1520,-0.01387874,0.9889285445,0.05,-2.27431909,2.2423614016
406,z,-0.002201662,1.1632449183,1520,-0.00189269,0.9984901013,0.05,-2.283936711,2.2795333871
407,z,-0.013942579,1.1530599962,1520,-0.012091807,0.9903539556,0.05,-2.275699639,2.247814481
408,z,-0.003284112,1.1622879953,1520,-0.002825558,0.9977459049,0.05,-2.283142131,2.2765739078
409,z,-0.008168469,1.1580211436,1520,-0.007053817,0.9943728407,0.05,-2.279656949,2.2633200104
410,z,-0.003578151,1.1620288014,1520,-0.003079227,0.99754354,0.05,-2.282927755,2.2757714532
411,z,-0.006170971,1.159751552,1520,-0.005320942,0.9957552204,0.05,-2.281053692,2.268711749
412,z,-0.012203402,1.1545337895,1520,-0.010569983,0.991567918,0.05,-2.276851346,2.2524445417
413,z,-0.068860384,1.1090856081,1520,-0.062087528,0.9505012917,0.05,-2.244360542,2.1066397745
414,z,-0.057137362,1.1178500845,1520,-0.051113618,0.9592417008,0.05,-2.249829268,2.1355545445
415,z,-0.002665176,1.162835546,1520,-0.002291963,0.9981715808,0.05,-2.28359723,2.2782668789
416,z,-0.003432911,1.1621586115,1520,-0.00295391,0.9976435122,0.05,-2.283037141,2.2761713186
417,z,-0.006773238,1.1592238395,1520,-0.005842908,0.9953388271,0.05,-2.280620837,2.2670743602
418,z,-0.013579549,1.1533157053,1520,-0.011774355,0.990607186,0.05,-2.275838189,2.2486790916
419,z,-0.009484941,1.1568584215,1520,-0.008198878,0.9934593909,0.05,-2.278692711,2.2597228286
420,z,-0.013226832,1.1536335704,1520,-0.011465367,0.9908536659,0.05,-2.276108973,2.249655309
421,z,-0.029288291,1.1400449335,1520,-0.025690471,0.9795075969,0.05,-2.265515969,2.2069393867
422,z,-0.001404092,1.1639497812,1520,-0.001206317,0.999037657,0.05,-2.284521748,2.2817135636
423,z,-0.006876076,1.1591336629,1520,-0.005932082,0.9952676898,0.05,-2.28054679,2.2667946394
424,z,1.643108361,1.4881805417,1520,1.1041055268,0.2697221174,0.05,-1.275996333,4.5622130547
425,z,-0.047656834,1.1251234352,1520,-0.042356983,0.9662196835,0.05,-2.254615606,2.1593019381
426,z,-0.013229154,1.1536174665,1520,-0.01146754,0.9908519326,0.05,-2.276079707,2.2496213986
427,z,-0.008005837,1.1581460274,1520,-0.006912632,0.9944854688,0.05,-2.279739279,2.2637276051
428,z,-0.012096694,1.1545973836,1520,-0.01047698,0.9916421068,0.05,-2.27686938,2.2526759912
429,z,-0.00218843,1.163255779,1520,-0.001881297,0.9984991898,0.05,-2.283944782,2.2795679227
430,z,-0.005581012,1.1602671169,1520,-0.004810109,0.996162734,0.05,-2.281475026,2.2703130026
431,z,-0.0210898,1.1469073005,1520,-0.018388409,0.9853314126,0.05,-2.270778189,2.2285985879
432,z,-0.011320198,1.1552817659,1520,-0.009798646,0.9921832222,0.05,-2.277435317,2.2547949216
433,z,-0.001902437,1.1635090034,1520,-0.001635086,0.9986956052,0.05,-2.284155496,2.2803506212
434,z,-0.042668498,1.1290873744,1520,-0.037790253,0.9698598779,0.05,-2.257402639,2.1720656435
435,z,-0.00207901,1.1633526628,1520,-0.001787085,0.9985743475,0.05,-2.284025403,2.279867382
436,z,-0.445876618,0.9123757747,1520,-0.488698441,0.625125707,0.05,-2.235525342,1.3437721048
437,z,-0.066554649,1.1104308725,1520,-0.059935878,0.9522145837,0.05,-2.244693579,2.1115842802
438,z,1.4322756213,1.2439459318,1520,1.1513970058,0.2497500233,0.05,-1.007756557,3.8723077993
439,z,-0.014855712,1.1522232973,1520,-0.012893084,0.989714784,0.05,-2.274971566,2.2452601416
440,z,-0.013279134,1.1535918695,1520,-0.01151112,0.9908171687,0.05,-2.276079478,2.2495212094
441,z,-0.040638715,1.1307634896,1520,-0.035939182,0.9713355719,0.05,-2.2586606,2.1773831694
442,z,-0.027099218,1.1418490648,1520,-0.02373275,0.9810688977,0.05,-2.266865746,2.2126673094
443,z,-0.089242299,1.0938842662,1520,-0.081582944,0.9349891055,0.05,-2.234924631,2.0564400336
444,z,-0.001982732,1.1634373564,1520,-0.001704202,0.998640468,0.05,-2.284095253,2.2801297892
445,z,-0.021375774,1.1467141678,1520,-0.018640891,0.9851300287,0.05,-2.270685327,2.2279337796
446,z,-0.028404247,1.1408218372,1520,-0.024898057,0.9801395452,0.05,-2.266155841,2.2093473471
447,z,-0.042153584,1.1295494926,1520,-0.037318935,0.9702356083,0.05,-2.257794182,2.1734870139
448,z,-0.164931531,1.0435215805,1520,-0.158052822,0.8744361698,0.05,-2.21182615,1.8819630889
449,z,-0.123037189,1.0706531937,1520,-0.114917874,0.9085253959,0.05,-2.22315117,1.9770767932
450,z,-0.050174614,1.1231225301,1520,-0.044674212,0.9643728572,0.05,-2.253208559,2.1528593311
451,z,-0.067529951,1.1099655586,1520,-0.060839681,0.9514948861,0.05,-2.244756155,2.1096962538
452,z,-0.007947943,1.1581970121,1520,-0.006862341,0.9945255876,0.05,-2.279781393,2.2638855073
453,z,-0.03717913,1.1335639131,1520,-0.032798441,0.9738396272,0.05,-2.260694118,2.1863358583
454,z,-0.00442081,1.1612871226,1520,-0.003806819,0.996963105,0.05,-2.282315591,2.2734739722
455,z,1.5196591246,1.3158259648,1520,1.1549089054,0.2483092587,0.05,-1.061367601,4.1006858498
456,z,-0.00140886,1.163945873,1520,-0.001210417,0.9990343861,0.05,-2.284518849,2.2817011299
457,z,-0.054137821,1.1200020942,1520,-0.04833725,0.9614538184,0.05,-2.25105095,2.1427753078
458,z,-0.000395621,1.164845359,1520,-0.000339634,0.9997290559,0.05,-2.285269976,2.2844787338
459,z,-0.042370154,1.1293971048,1520,-0.037515728,0.9700787263,0.05,-2.25771184,2.1729715313
460,z,-0.138358812,1.0625063579,1520,-0.130219279,0.8964101721,0.05,-2.222492565,1.9457749399
461,z,-0.05571516,1.1188291647,1520,-0.049797737,0.9602901127,0.05,-2.250327558,2.1388972369
462,z,-0.300949006,0.9841990804,1520,-0.305780621,0.7598135562,0.05,-2.231481005,1.6295829923
463,z,-0.009873051,1.1565230034,1520,-0.008536839,0.9931897909,0.05,-2.278422889,2.258676788
464,z,-0.104874993,1.0833852803,1520,-0.096803044,0.9228955681,0.05,-2.229963293,2.0202133066
465,z,-0.184881573,1.0309090956,1520,-0.179338386,0.85769591,0.05,-2.207036477,1.8372733303
466,z,-0.033284886,1.1369192279,1520,-0.029276386,0.9766480034,0.05,-2.263381411,2.1968116389
467,z,-0.03842925,1.1325721808,1520,-0.03393095,0.9729366678,0.05,-2.25999893,2.1831404293
468,z,-0.008415714,1.1577899905,1520,-0.007268775,0.994201362,0.05,-2.279450781,2.2626193522
469,z,-0.026153401,1.1426429626,1520,-0.022888515,0.981742206,0.05,-2.267477179,2.2151703783
470,z,-0.014935467,1.1521661266,1520,-0.012962946,0.9896590563,0.05,-2.274939179,2.2450682445
471,z,-0.53545463,0.9174730151,1520,-0.583618942,0.5595633014,0.05,-2.335101722,1.2641924621
472,z,-0.032217969,1.1376397786,1520,-0.028320009,0.97741064,0.05,-2.263727872,2.1992919353
473,z,-0.013209722,1.1536393097,1520,-0.011450478,0.9908655427,0.05,-2.27610312,2.2496836773
474,z,-0.01880332,1.1488494589,1520,-0.016367088,0.9869436844,0.05,-2.272301302,2.2346946623
475,z,1.0538084966,0.9370375476,1520,1.1246171504,0.2609288642,0.05,-0.784214933,2.8918319265
476,z,-0.013299654,1.1535656066,1520,-0.01152917,0.9908027699,0.05,-2.276048482,2.2494491742
477,z,-0.003953651,1.1616972652,1520,-0.00340334,0.9972849792,0.05,-2.282652938,2.2747456362
478,z,-0.001654286,1.1637279439,1520,-0.00142154,0.9988659621,0.05,-2.284336802,2.2810282302
479,z,-0.010897821,1.1556407287,1520,-0.009430111,0.9924772087,0.05,-2.277717055,2.2559214131
480,z,1.9547949389,2.0233519466,1520,0.9661171118,0.3341392683,0.05,-2.014062333,5.9236522107
481,z,-0.045337117,1.1276706,1520,-0.04020422,0.967935593,0.05,-2.257292219,2.1666179847
482,z,-0.093614048,1.0910833571,1520,-0.085799172,0.9316373648,0.05,-2.233802325,2.0465742286
483,z,-0.008828719,1.1574291513,1520,-0.00762787,0.9939149004,0.05,-2.27915599,2.2614985523
484,z,-0.013113292,1.1537359837,1520,-0.011365938,0.9909329804,0.05,-2.276196319,2.2499697357
485,z,-0.00634151,1.1596031363,1520,-0.00546869,0.9956373564,0.05,-2.280933109,2.2682500895
486,z,-0.006304033,1.1596359894,1520,-0.005436217,0.995663261,0.05,-2.280960074,2.2683520083
487,z,-0.561134475,0.9201521008,1520,-0.609827957,0.5420669306,0.05,-2.366036664,1.243767713
488,z,-0.017528776,1.1499485206,1520,-0.015243096,0.9878402405,0.05,-2.273182596,2.2381250446
489,z,-0.005398369,1.1604250871,1520,-0.004652062,0.9962888156,0.05,-2.281602246,2.2708055079
490,z,1.743790679,1.5811461548,1520,1.1028649525,0.2702603966,0.05,-1.357668474,4.8452498317
491,z,-0.038785049,1.1322667131,1520,-0.03425434,0.9726788324,0.05,-2.259755546,2.1821854477
492,z,-0.007299119,1.1587653429,1520,-0.006299048,0.9949749466,0.05,-2.280247364,2.2656491271
493,z,-0.007738847,1.1583803845,1520,-0.006680748,0.9946704507,0.05,-2.279931987,2.2644542925
494,z,-0.000818445,1.1644695839,1520,-0.000702847,0.9994393012,0.05,-2.284955707,2.2833188176
495,z,-0.346353327,0.9613487761,1520,-0.360278534,0.7186889061,0.05,-2.232063862,1.5393572071
496,z,-0.015893917,1.1513616147,1520,-0.013804453,0.9889878014,0.05,-2.274319558,2.2425317235
497,z,-0.014404301,1.1526098356,1520,-0.012497118,0.9900306424,0.05,-2.275278359,2.246469758
498,z,-0.060558724,1.1150746674,1520,-0.05430912,0.9566960202,0.05,-2.247806578,2.1266891293
499,z,-0.491942987,0.9204711344,1520,-0.534446946,0.5931105069,0.05,-2.297470968,1.3135849946
500,z,-0.004849562,1.1609096465,1520,-0.004177381,0.9966674901,0.05,-2.282003915,2.2723047909
501,z,-0.00436795,1.1613322627,1520,-0.003761154,0.9969995337,0.05,-2.282351275,2.2736153754
502,z,-0.002583633,1.162906359,1520,-0.002221703,0.9982276301,0.05,-2.283654589,2.278487323
503,z,1.9926823663,2.1082670508,1520,0.9451755012,0.3447195029,0.05,-2.142738083,6.1281028151
504,z,-0.001883663,1.1635248888,1520,-0.001618928,0.9987084957,0.05,-2.284167881,2.2804005558
505,z,-0.004483373,1.1612340826,1520,-0.003860869,0.9969199866,0.05,-2.282274115,2.27330737
506,z,-0.011656118,1.1549819312,1520,-0.010092035,0.991949182,0.05,-2.277183104,2.2538708674
507,z,-0.007283786,1.1587765258,1520,-0.006285756,0.9949855504,0.05,-2.280253967,2.2656863951
508,z,-0.005309463,1.1605051312,1520,-0.004575131,0.9963501864,0.05,-2.281670349,2.2710514221
509,z,-0.006234402,1.1596947011,1520,-0.005375899,0.9957113792,0.05,-2.281005608,2.2685368041
510,z,-0.0046353,1.1610969088,1520,-0.003992174,0.9968152386,0.05,-2.282156973,2.2728863721
511,z,-0.000655057,1.164614742,1520,-0.000562466,0.9995512907,0.05,-2.28507705,2.2837669371
512,z,-0.096968055,1.0882855893,1520,-0.089101662,0.9290128546,0.05,-2.231668437,2.0377323278
513,z,-0.038881797,1.1321833745,1520,-0.034342314,0.9726086924,0.05,-2.259688822,2.1819252293
514,z,-0.016381013,1.150925522,1520,-0.014232905,0.9886460364,0.05,-2.273951247,2.2411892206
515,z,1.9078533559,1.9183677972,1520,0.9945190691,0.3201285169,0.05,-1.855074787,5.6707814983
516,z,-0.005507572,1.1603323051,1520,-0.004746547,0.9962134403,0.05,-2.281529455,2.2705143105
517,z,-0.015996729,1.1512636018,1520,-0.013894931,0.988915629,0.05,-2.274230115,2.2422366575
518,z,-0.000080869,1.165125425,1520,-0.000069408,0.9999446289,0.05,-2.285504581,2.2853428422
519,z,2.0450197597,2.2484396594,1520,0.909528415,0.3632154603,0.05,-2.365352893,6.4553924124
520,z,-0.025345813,1.1433227284,1520,-0.022168555,0.9823164105,0.05,-2.26800297,2.2173113444
521,z,-0.004597547,1.1611312223,1520,-0.003959541,0.9968412709,0.05,-2.282186527,2.2729914324
522,z,-0.001639312,1.163741702,1520,-0.001408656,0.9988762405,0.05,-2.284348815,2.2810701914
523,z,-0.00441044,1.1612956965,1520,-0.003797861,0.9969702507,0.05,-2.28232204,2.2735011596
524,z,-0.005416641,1.1604131543,1520,-0.004667856,0.996276216,0.05,-2.281597112,2.2707638291
525,z,-0.021071088,1.1469311491,1520,-0.018371712,0.9853447306,0.05,-2.270806256,2.2286640796
526,z,-0.006213695,1.1597134705,1520,-0.005357957,0.9957256925,0.05,-2.281021717,2.2685943278
527,z,-0.006432335,1.1595229165,1520,-0.005547398,0.9955745676,0.05,-2.280866581,2.268001911
528,z,-0.013745176,1.1531868573,1520,-0.011919297,0.9904915665,0.05,-2.275751078,2.2482607252
